year,company_name,ticker,country_iso3,geo_code_type,country_code_review_flag,segment,value_chain_group,analysis_period,source_validation_caution,first_observed_year,years_since_first_observation,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,calculated_operating_income_usd_bn,operating_income_abs_diff_usd_bn,operating_income_review_flag,rd_intensity_pct,capex_intensity_pct,zero_revenue_flag,previous_year,previous_revenue_usd_bn,previous_operating_income_usd_bn,consecutive_year_flag,revenue_growth_pct,absolute_revenue_change_usd_bn,operating_income_growth_pct,rd_to_operating_income_pct,capex_to_operating_income_pct,revenue_share_within_dataset_pct,revenue_rank_within_year,value_chain_revenue_usd_bn,value_chain_revenue_share_pct,growth_calculation_available,investment_ratio_available
2022,SambaNova,SN,USA,country,False,fabless_ai,Fabless,Transition Year,False,2020,2,0.05,8.5,0.0,0.03,0.0,0.00425,0.00425,False,60.0,0.0,False,2021,0.02,0.0,True,150.0,0.030000000000000002,,,,0.007168869899349066,36,154.83,22.19912253032432,True,False
2023,SambaNova,SN,USA,country,False,fabless_ai,Fabless,AI expansion,False,2020,3,0.1,7.9,0.01,0.05,0.0,0.0079,0.0020999999999999,False,50.0,0.0,False,2022,0.05,0.0,True,100.0,0.05,,500.0,0.0,0.015282341254680218,36,177.4,27.1108733858027,True,True
2024,SambaNova,SN,USA,country,False,fabless_ai,Fabless,AI expansion,False,2020,4,0.37,5.9,0.02,0.18,0.0,0.02183,0.00183,False,48.648648648648646,0.0,False,2023,0.1,0.01,True,270.0,0.27,100.0,900.0,0.0,0.0446584833013482,38,284.01,34.27961038490784,True,True
2025,SambaNova,SN,USA,country,False,fabless_ai,Fabless,AI expansion,True,2020,5,0.9,3.3,0.03,0.45,0.01,0.0296999999999999,0.0003,False,50.0,1.1111111111111112,False,2024,0.37,0.02,True,143.24324324324326,0.53,50.0,1500.0000000000002,33.333333333333336,0.08928217134240705,38,371.74,36.87750486091822,True,True
2026,SambaNova,SN,USA,country,False,fabless_ai,Fabless,AI expansion,True,2020,6,1.45,14.0,0.2,0.72,0.01,0.203,0.003,False,49.6551724137931,0.6896551724137931,False,2025,0.9,0.03,True,61.11111111111109,0.5499999999999999,566.6666666666667,359.99999999999994,5.0,0.1260069694889331,37,455.02000000000004,39.5418560392099,True,True
2010,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,0,3.06,43.4,1.33,0.24,1.38,1.32804,0.0019599999999999,False,7.84313725490196,45.09803921568627,False,,,,False,,,,18.045112781954884,103.75939849624058,1.3021276595744682,21,26.67,11.348936170212767,False,True
2011,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,1,3.69,37.5,1.38,0.29,1.66,1.38375,0.0037500000000001,False,7.8590785907859075,44.986449864498645,False,2010,3.06,1.33,True,20.58823529411764,0.6299999999999999,3.7593984962405846,21.014492753623188,120.28985507246377,1.477181745396317,20,30.44,12.185748598879103,True,True
2012,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,2,4.29,42.0,1.8,0.34,1.93,1.8018,0.0018,False,7.925407925407926,44.98834498834498,False,2011,3.69,1.38,True,16.260162601626014,0.6000000000000001,30.434782608695677,18.88888888888889,107.22222222222221,1.608729890876364,19,32.669999999999995,12.251096861289232,True,True
2013,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,3,5.21,41.6,2.17,0.42,2.35,2.1673600000000004,0.0026399999999995,False,8.061420345489443,45.10556621880998,False,2012,4.29,1.8,True,21.445221445221453,0.9199999999999999,20.55555555555555,19.35483870967742,108.29493087557604,1.8330870452466401,16,38.12,13.412145521075225,True,True
2014,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,4,5.69,40.7,2.31,0.45,2.56,2.31583,0.00583,False,7.908611599297012,44.99121265377856,False,2013,5.21,2.17,True,9.213051823416517,0.4800000000000004,6.451612903225823,19.480519480519483,110.82251082251082,1.9435051405540187,15,41.589999999999996,14.205690473750726,True,True
2015,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,5,6.52,40.7,2.65,0.52,2.94,2.65364,0.0036399999999998,False,7.9754601226993875,45.0920245398773,False,2014,5.69,2.31,True,14.586994727592263,0.8299999999999992,14.71861471861471,19.622641509433965,110.94339622641509,2.0929635336415,13,46.3,14.86260914227016,True,True
2016,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,6,8.55,40.7,3.48,0.68,3.85,3.4798500000000008,0.0001499999999992,False,7.953216374269005,45.02923976608187,False,2015,6.52,2.65,True,31.134969325153385,2.030000000000001,31.320754716981124,19.54022988505747,110.63218390804599,2.3153789909822082,10,51.36,13.908522219514177,True,True
2017,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,7,10.38,40.2,4.17,0.83,4.67,4.17276,0.0027600000000003,False,7.996146435452793,44.99036608863198,False,2016,8.55,3.48,True,21.403508771929825,1.83,19.82758620689655,19.90407673860911,111.9904076738609,2.411990240501917,11,56.93,13.22876728244452,True,True
2018,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,8,12.1,41.9,5.07,0.97,5.45,5.0699,0.0001000000000006,False,8.016528925619834,45.0413223140496,False,2017,10.38,4.17,True,16.57032755298651,1.7199999999999989,21.58273381294964,19.132149901380668,107.49506903353057,2.5409491810163796,11,61.879999999999995,12.994540109197816,True,True
2019,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,9,12.78,39.0,4.99,1.02,5.75,4.9842,0.0058000000000006,False,7.981220657276995,44.99217527386541,False,2018,12.1,5.07,True,5.61983471074381,0.6799999999999997,-1.5779092702169595,20.440881763527052,115.23046092184369,2.581557418442581,11,69.02,13.94202605797394,True,True
2020,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,10,14.49,38.1,5.52,1.16,6.52,5.520690000000001,0.0006900000000014,False,8.00552104899931,44.996549344375424,False,2019,12.78,4.99,True,13.38028169014085,1.7100000000000009,10.621242484969917,21.014492753623188,118.1159420289855,2.8767694415215708,11,75.64,15.017173261331374,True,True
2021,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Smart automobile expansion,False,2010,11,16.46,44.5,7.32,1.32,7.41,7.3247,0.0046999999999997,False,8.019441069258809,45.01822600243013,False,2020,14.49,5.52,True,13.595583160800562,1.9700000000000006,32.60869565217392,18.0327868852459,101.22950819672131,2.7295491103261864,13,101.05,16.75704359650432,True,True
2022,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,Transition Year,False,2010,12,18.03,42.9,7.73,1.44,8.11,7.73487,0.0048699999999994,False,7.986688851913477,44.98058790904048,False,2021,16.46,7.32,True,9.53827460510328,1.5700000000000003,5.601092896174875,18.628719275549805,104.91591203104784,2.5850944857052736,14,119.96000000000001,17.19955266251828,True,True
2023,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,AI expansion,False,2010,13,12.36,39.0,4.82,0.99,5.56,4.820399999999999,0.000399999999999,False,8.009708737864079,44.98381877022653,False,2022,18.03,7.73,True,-31.447587354409322,-5.670000000000002,-37.64553686934023,20.539419087136928,115.35269709543567,1.8888973790784747,19,105.72000000000001,16.156491174447925,True,True
2024,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,AI expansion,False,2010,14,18.09,41.8,7.55,1.45,8.14,7.56162,0.0116199999999997,False,8.015478164731896,44.99723604201217,False,2023,12.36,4.82,True,46.35922330097089,5.73,56.63900414937757,19.205298013245034,107.81456953642386,2.1834377376253755,12,131.07,15.819965962993807,True,True
2025,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,AI expansion,True,2010,15,20.43,42.4,8.66,1.63,9.19,8.66232,0.0023199999999992,False,7.978463044542339,44.98286833088595,False,2024,18.09,7.55,True,12.935323383084585,2.34,14.7019867549669,18.82217090069284,106.12009237875289,2.0267052894726403,12,156.43,15.518233403436374,True,True
2026,Samsung Foundry,5930,KOR,country,False,foundry,Foundry,AI expansion,True,2010,16,21.77,38.6,8.41,1.74,9.8,8.40322,0.0067800000000008,False,7.99265043638034,45.016077170418015,False,2025,20.43,8.66,True,6.558981889378357,1.3399999999999999,-2.886836027713624,20.689655172413794,116.52794292508919,1.891842569499361,12,164.83,14.323950883352307,True,True
2010,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,0,31.08,16.1,5.0,3.11,10.88,5.0038800000000005,0.0038800000000005,False,10.006435006435009,35.00643500643501,False,,,,False,,,,62.2,217.60000000000002,13.225531914893615,2,145.92,62.09361702127659,False,True
2011,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,1,32.71,7.9,2.57,3.27,11.45,2.58409,0.0140899999999999,False,9.99694283093855,35.004585753592174,False,2010,31.08,5.0,True,5.244530244530243,1.6300000000000026,-48.6,127.23735408560313,445.5252918287938,13.09447558046437,2,151.0,60.448358686949554,True,True
2012,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,2,34.69,13.6,4.72,3.47,12.14,4.717839999999999,0.0021600000000008,False,10.002882675122516,34.99567598731623,False,2011,32.71,2.57,True,6.05319474166921,1.9799999999999969,83.65758754863812,73.51694915254238,257.2033898305085,13.008587392657589,2,161.35,60.50549368132898,True,True
2013,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,3,36.29,10.6,3.85,3.63,12.7,3.84674,0.0032600000000004,False,10.0027555800496,34.9958666299256,False,2012,34.69,4.72,True,4.612280196021912,1.6000000000000014,-18.432203389830505,94.28571428571428,329.8701298701298,12.76827809443389,2,165.43,58.204911688128924,True,True
2014,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,4,39.06,15.0,5.86,3.91,13.67,5.859000000000001,0.0009999999999994,False,10.010240655401946,34.99743983614951,False,2013,36.29,3.85,True,7.632956737393237,2.770000000000003,52.20779220779222,66.7235494880546,233.2764505119454,13.34153089455887,2,168.2,57.45124158896062,True,True
2015,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,5,38.92,18.3,7.12,3.89,13.62,7.122360000000001,0.0023600000000012,False,9.99486125385406,34.994861253854054,False,2014,39.06,5.86,True,-0.35842293906810374,-0.14000000000000057,21.501706484641623,54.634831460674164,191.29213483146066,12.493579866461225,2,172.79,55.46674370826913,True,True
2016,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,6,52.14,16.6,8.68,5.21,18.25,8.655240000000001,0.0247599999999987,True,9.992328346758724,35.001917913310315,False,2015,38.92,7.12,True,33.96711202466598,13.219999999999999,21.91011235955056,60.023041474654384,210.25345622119818,14.119749776586238,2,211.93,57.3916104747204,True,True
2017,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,7,63.85,20.6,13.13,6.39,22.35,13.153100000000002,0.0231000000000012,True,10.007830853563036,35.003915426781525,False,2016,52.14,8.68,True,22.45876486382816,11.71,51.26728110599079,48.66717440974866,170.22086824067023,14.836760776112465,2,247.23000000000002,57.448588358313,True,True
2018,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,8,75.95,29.8,22.61,7.59,26.58,22.6331,0.0230999999999994,True,9.99341672152732,34.996708360763655,False,2017,63.85,13.13,True,18.950665622552854,12.100000000000001,72.20106626047217,33.56921716054843,117.55860238832373,15.949181016379674,1,274.37,57.616547669046625,True,True
2019,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,9,74.27,40.9,30.39,7.43,25.99,30.37643,0.0135700000000049,False,10.004039316009155,34.99394102598627,False,2018,75.95,22.61,True,-2.211981566820287,-1.6800000000000068,34.40955329500221,24.448831852583087,85.52155314248108,15.002524997475,1,273.07,55.16008483991516,True,True
2020,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,10,64.28,40.2,25.81,6.43,22.5,25.84056,0.0305600000000012,True,10.003111387678905,35.003111387678906,False,2019,74.27,30.39,True,-13.450922310488755,-9.989999999999995,-15.070746956235615,24.912824486633088,87.17551336691204,12.761817784748555,2,258.64,51.349044054875016,True,True
2021,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Smart automobile expansion,False,2010,11,69.3,41.4,28.7,6.93,24.26,28.6902,0.0097999999999984,False,10.0,35.00721500721501,False,2020,64.28,25.81,True,7.809583074051019,5.019999999999996,11.197210383572266,24.146341463414632,84.52961672473869,11.491965573852047,2,285.09999999999997,47.27791320498151,True,True
2022,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,Transition Year,False,2010,12,75.7,33.1,25.09,7.57,26.5,25.0567,0.0333000000000005,True,10.0,35.006605019815055,False,2021,69.3,28.7,True,9.23520923520924,6.400000000000006,-12.578397212543557,30.171383021123955,105.61976883220407,10.853669027614487,1,317.07,45.46067157973217,True,True
2023,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,AI expansion,False,2010,13,50.38,23.3,11.75,5.04,17.63,11.73854,0.0114599999999995,False,10.00396982929734,34.99404525605399,False,2022,75.7,25.09,True,-33.44782034346103,-25.32,-53.16859306496613,42.8936170212766,150.04255319148936,7.699243524107893,4,256.74,39.235882937265984,True,True
2024,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,AI expansion,False,2010,14,74.79,26.8,20.06,7.48,26.18,20.043720000000004,0.0162799999999947,False,10.001337077149351,35.004679770022726,False,2023,50.38,11.75,True,48.451766574037315,24.410000000000004,70.72340425531914,37.288135593220346,130.5084745762712,9.027048557048197,3,301.22,36.35683335143813,True,True
2025,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,AI expansion,True,2010,15,83.84,25.4,21.3,8.38,29.34,21.29536,0.0046399999999984,False,9.995229007633588,34.99522900763359,False,2024,74.79,20.06,True,12.100548201631224,9.049999999999997,6.181455633100708,39.34272300469484,137.74647887323943,8.317130272608232,3,346.83,34.40637276298559,True,True
2026,Samsung Memory,5930,KOR,country,False,idm_memory,IDM,AI expansion,True,2010,16,94.46,19.3,18.28,9.45,33.06,18.23078,0.0492200000000018,True,10.004234596654667,34.99894135083634,False,2025,83.84,21.3,True,12.666984732824416,10.61999999999999,-14.17840375586854,51.69584245076586,180.85339168490154,8.208702302016981,3,387.14,33.642991839962455,True,True
2010,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,0,1.34,41.0,0.55,0.47,0.01,0.5494,0.0006,False,35.07462686567164,0.7462686567164178,False,,,,False,,,,85.45454545454544,1.8181818181818181,0.5702127659574469,30,2.29,0.9744680851063829,False,True
2011,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,1,1.55,38.6,0.6,0.54,0.02,0.5983,0.0016999999999999,False,34.83870967741935,1.2903225806451613,False,2010,1.34,0.55,True,15.671641791044767,0.20999999999999996,9.090909090909083,90.00000000000001,3.3333333333333335,0.6204963971176942,31,2.66,1.0648518815052042,True,True
2012,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,2,1.77,44.4,0.78,0.62,0.02,0.7858799999999999,0.0058799999999998,False,35.02824858757062,1.1299435028248588,False,2011,1.55,0.6,True,14.193548387096765,0.21999999999999997,30.000000000000004,79.48717948717949,2.564102564102564,0.6637417032287096,30,2.94,1.1024862189222633,True,True
2013,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,3,1.98,43.9,0.87,0.69,0.02,0.86922,0.00078,False,34.848484848484844,1.0101010101010102,False,2012,1.77,0.78,True,11.864406779661007,0.20999999999999996,11.538461538461542,79.31034482758619,2.2988505747126435,0.6966434452184928,28,3.29,1.1575540074590107,True,True
2014,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,4,2.03,41.1,0.83,0.71,0.02,0.8343299999999999,0.0043299999999999,False,34.97536945812808,0.9852216748768474,False,2013,1.98,0.87,True,2.525252525252508,0.04999999999999982,-4.597701149425292,85.54216867469879,2.4096385542168677,0.6933770536598695,29,3.58,1.222802882809031,True,True
2015,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,5,2.25,40.4,0.91,0.79,0.02,0.909,0.0010000000000001,False,35.111111111111114,0.8888888888888888,False,2014,2.03,0.83,True,10.83743842364533,0.2200000000000002,9.63855421686748,86.81318681318682,2.1978021978021975,0.7222650231124808,28,4.01,1.28723677452491,True,True
2016,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,6,2.51,42.5,1.07,0.88,0.03,1.06675,0.0032500000000001,False,35.0597609561753,1.195219123505976,False,2015,2.25,0.91,True,11.555555555555541,0.2599999999999998,17.582417582417587,82.2429906542056,2.8037383177570088,0.6797194464754787,30,4.32,1.1698757007068,True,True
2017,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,7,2.8,37.8,1.06,0.98,0.03,1.0583999999999998,0.0016000000000002,False,35.0,1.0714285714285714,False,2016,2.51,1.07,True,11.55378486055778,0.29000000000000004,-0.9345794392523366,92.45283018867923,2.830188679245283,0.6506332055303822,29,4.74,1.1014290693621471,True,True
2018,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,8,3.06,41.9,1.28,1.07,0.03,1.28214,0.00214,False,34.96732026143791,0.9803921568627452,False,2017,2.8,1.06,True,9.285714285714297,0.26000000000000023,20.75471698113207,83.59375,2.34375,0.6425871482570349,28,5.220000000000001,1.0961780764384714,True,True
2019,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,9,3.4,41.0,1.39,1.19,0.03,1.394,0.0040000000000002,False,35.0,0.8823529411764706,False,2018,3.06,1.28,True,11.111111111111116,0.33999999999999986,8.59375,85.61151079136691,2.158273381294964,0.6867993132006868,29,5.859999999999999,1.1837188162811836,True,True
2020,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,10,3.78,38.9,1.47,1.32,0.04,1.4704199999999998,0.0004199999999998,False,34.920634920634924,1.0582010582010584,False,2019,3.4,1.39,True,11.176470588235299,0.3799999999999999,5.755395683453246,89.79591836734696,2.72108843537415,0.7504615934404097,28,6.4,1.2706228037086305,True,True
2021,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,11,4.45,41.1,1.83,1.56,0.04,1.82895,0.0010499999999999,False,35.056179775280896,0.8988764044943819,False,2020,3.78,1.47,True,17.724867724867742,0.6700000000000004,24.489795918367353,85.24590163934425,2.185792349726776,0.7379400693166178,30,7.67,1.2719101868895413,True,True
2022,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,Transition Year,False,2010,12,4.82,44.3,2.14,1.69,0.05,2.13526,0.0047399999999999,False,35.06224066390041,1.0373443983402488,False,2021,4.45,1.83,True,8.314606741573026,0.3700000000000001,16.93989071038251,78.97196261682242,2.336448598130841,0.69107905829725,28,8.34,1.1957674992114242,True,True
2023,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,AI expansion,False,2010,13,5.71,35.0,2.0,2.0,0.06,1.9985,0.0015,False,35.02626970227671,1.0507880910683012,False,2022,4.82,2.14,True,18.464730290456433,0.8899999999999997,-6.542056074766355,100.0,3.0,0.8726216856422404,28,9.74,1.488500038205853,True,True
2024,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,AI expansion,False,2010,14,5.91,36.9,2.18,2.07,0.06,2.18079,0.0007899999999998,False,35.025380710659896,1.015228426395939,False,2023,5.71,2.0,True,3.5026269702276736,0.20000000000000018,9.000000000000007,94.95412844036696,2.7522935779816513,0.7133287467863997,29,10.379999999999999,1.2528515045080928,True,True
2025,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,AI expansion,True,2010,15,6.81,39.2,2.67,2.38,0.07,2.66952,0.00048,False,34.948604992657856,1.0279001468428783,False,2024,5.91,2.18,True,15.228426395939088,0.8999999999999995,22.477064220183472,89.13857677902621,2.6217228464419478,0.6755684298242133,30,11.77,1.1676123963334788,True,True
2026,Synopsys,SNPS,USA,country,False,eda_software,EDA Software,AI expansion,True,2010,16,7.42,41.9,3.11,2.6,0.07,3.10898,0.00102,False,35.04043126684636,0.9433962264150944,False,2025,6.81,2.67,True,8.957415565345084,0.6100000000000003,16.479400749063664,83.60128617363345,2.250803858520901,0.6448080783502645,29,13.14,1.1418838476445388,True,True
2010,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,0,13.42,36.9,4.95,1.07,6.04,4.95198,0.0019799999999996,False,7.97317436661699,45.00745156482861,False,,,,False,,,,21.616161616161616,122.020202020202,5.7106382978723405,3,26.67,11.348936170212767,False,True
2011,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,1,16.32,42.8,6.99,1.31,7.35,6.98496,0.0050400000000001,False,8.026960784313726,45.03676470588235,False,2010,13.42,4.95,True,21.60953800298062,2.9000000000000004,41.21212121212121,18.741058655221746,105.15021459227466,6.533226581265011,3,30.44,12.185748598879103,True,True
2012,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,2,17.56,36.1,6.34,1.4,7.9,6.33916,0.0008400000000001,False,7.972665148063782,44.98861047835992,False,2011,16.32,6.99,True,7.59803921568627,1.2399999999999984,-9.298998569384842,22.082018927444793,124.60567823343848,6.5849176885288925,3,32.669999999999995,12.251096861289232,True,True
2013,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,3,21.36,39.1,8.34,1.71,9.61,8.35176,0.0117600000000006,False,8.00561797752809,44.99063670411984,False,2012,17.56,6.34,True,21.64009111617313,3.8000000000000007,31.54574132492114,20.503597122302157,115.22781774580335,7.515305045387377,3,38.12,13.412145521075225,True,True
2014,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,4,23.93,37.4,8.96,1.91,10.77,8.949819999999999,0.0101800000000018,False,7.98161303802758,45.0062682824906,False,2013,21.36,8.34,True,12.031835205992515,2.5700000000000003,7.434052757793785,21.31696428571428,120.20089285714283,8.173651671960926,3,41.589999999999996,14.205690473750726,True,True
2015,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,5,27.31,42.3,11.56,2.18,12.29,11.55213,0.0078700000000004,False,7.98242402050531,45.00183083119737,False,2014,23.93,8.96,True,14.124529878813208,3.379999999999999,29.01785714285714,18.858131487889274,106.31487889273355,8.766692347200822,3,46.3,14.86260914227016,True,True
2016,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,6,29.19,43.4,12.66,2.34,13.14,12.66846,0.0084599999999994,False,8.016443987667008,45.01541623843782,False,2015,27.31,11.56,True,6.883925302087168,1.8800000000000026,9.515570934256058,18.48341232227488,103.7914691943128,7.9047851165813645,3,51.36,13.908522219514177,True,True
2017,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,7,32.11,37.4,12.02,2.57,14.45,12.00914,0.0108599999999992,False,8.003737153534724,45.00155714730613,False,2016,29.19,12.66,True,10.003425830763945,2.919999999999998,-5.055292259083732,21.381031613976706,120.21630615640599,7.4613686534216335,3,56.93,13.22876728244452,True,True
2018,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,8,34.58,37.1,12.84,2.77,15.56,12.82918,0.0108200000000007,False,8.01041064198959,44.9971081550029,False,2017,32.11,12.02,True,7.692307692307687,2.469999999999999,6.821963394342756,21.573208722741434,121.18380062305296,7.261654766904662,4,61.879999999999995,12.994540109197816,True,True
2019,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,9,40.91,39.9,16.3,3.27,18.41,16.323089999999997,0.0230899999999962,True,7.993155707650942,45.00122219506233,False,2018,34.58,12.84,True,18.305378831694608,6.329999999999998,26.947040498442366,20.061349693251532,112.94478527607362,8.263811736188263,3,69.02,13.94202605797394,True,True
2020,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,10,45.25,38.0,17.18,3.62,20.36,17.195,0.0150000000000005,False,8.0,44.99447513812155,False,2019,40.91,16.3,True,10.608653141041312,4.340000000000003,5.39877300613496,21.071012805587895,118.50989522700814,8.983700291846175,3,75.64,15.017173261331374,True,True
2021,TSMC,TSM,TWN,country,False,foundry,Foundry,Smart automobile expansion,False,2010,11,62.97,39.5,24.9,5.04,28.34,24.87315,0.0268499999999995,True,8.00381133873273,45.00555820231856,False,2020,45.25,17.18,True,39.16022099447514,17.72,44.9359720605355,20.240963855421686,113.81526104417672,10.442266553902792,3,101.05,16.75704359650432,True,True
2022,TSMC,TSM,TWN,country,False,foundry,Foundry,Transition Year,False,2010,12,74.93,38.9,29.18,5.99,33.72,29.14777,0.0322299999999984,True,7.994127852662484,45.00200186841051,False,2021,62.97,24.9,True,18.993171351437212,11.960000000000008,17.188755020080325,20.527758738862232,115.55860178204249,10.74326843116451,2,119.96000000000001,17.19955266251828,True,True
2023,TSMC,TSM,TWN,country,False,foundry,Foundry,AI expansion,False,2010,13,70.42,41.1,28.94,5.63,31.69,28.94262,0.0026200000000002,False,7.994887815961374,45.00142005112184,False,2022,74.93,29.18,True,-6.018951020952901,-4.510000000000005,-0.8224811514736086,19.454042847270216,109.5024187975121,10.76182471154581,1,105.72000000000001,16.156491174447925,True,True
2024,TSMC,TSM,TWN,country,False,foundry,Foundry,AI expansion,False,2010,14,88.89,41.3,36.71,7.11,40.0,36.71157,0.0015699999999938,False,7.998650016874789,44.99943750703116,False,2023,70.42,28.94,True,26.228344220391932,18.47,26.848652384243255,19.36801961318442,108.96213565785888,10.728898866640113,2,131.07,15.819965962993807,True,True
2025,TSMC,TSM,TWN,country,False,foundry,Foundry,AI expansion,True,2010,15,108.13,38.8,41.93,8.65,48.66,41.95444,0.0244399999999984,True,7.999630074909832,45.00138721908814,False,2024,88.89,36.71,True,21.64472944088198,19.239999999999995,14.219558703350588,20.629620796565707,116.05056045790603,10.726756874727194,2,156.43,15.518233403436374,True,True
2026,TSMC,TSM,TWN,country,False,foundry,Foundry,AI expansion,True,2010,16,113.25,37.6,42.53,9.06,50.96,42.582,0.0519999999999996,True,8.0,44.99779249448124,False,2025,108.13,41.93,True,4.735041154166275,5.1200000000000045,1.4309563558311478,21.30260992240771,119.82130260992241,9.841578823877018,2,164.83,14.323950883352307,True,True
2020,Tenstorrent,TNS,USA,country,False,fabless_ai,Fabless,Smart automobile expansion,False,2020,0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,False,,,True,,,,False,,,,,,0.0,35,99.9,19.833627826639404,False,False
2021,Tenstorrent,TNS,USA,country,False,fabless_ai,Fabless,Smart automobile expansion,False,2020,1,0.01,12.3,0.0,0.01,0.0,0.00123,0.00123,False,100.0,0.0,False,2020,0.0,0.0,True,,0.01,,,,0.0016582922905991411,39,127.36,21.12001061307066,False,False
2022,Tenstorrent,TNS,USA,country,False,fabless_ai,Fabless,Transition Year,False,2020,2,0.05,11.6,0.01,0.02,0.0,0.0058,0.0042,False,40.0,0.0,False,2021,0.01,0.0,True,400.0,0.04,,200.0,0.0,0.007168869899349066,36,154.83,22.19912253032432,True,True
2023,Tenstorrent,TNS,USA,country,False,fabless_ai,Fabless,AI expansion,False,2020,3,0.1,8.3,0.01,0.05,0.0,0.0083,0.0017,False,50.0,0.0,False,2022,0.05,0.01,True,100.0,0.05,0.0,500.0,0.0,0.015282341254680218,36,177.4,27.1108733858027,True,True
